Time,Depth,Voltage,Current,data_water,roll,pitch,yaw
14.46.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.46.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.46.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.46.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.46.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.46.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.46.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.46.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.46.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.46.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.46.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.46.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.46.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.46.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.46.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
