Time,Depth,Voltage,Current,data_water,roll,pitch,yaw
14.38.45,5.0,16.22,3288.0,0.0,0.25,-0.62,-42.34
14.38.45,5.0,16.22,3288.0,0.0,0.25,-0.62,-42.34
14.38.45,5.0,16.22,3288.0,0.0,0.25,-0.62,-42.34
14.38.46,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.38.46,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.38.46,5.0,16.13,3288.0,0.0,0.25,-0.62,-42.34
14.38.46,5.0,16.13,3288.0,0.0,0.25,-0.62,-42.34
14.38.46,5.0,16.14,3288.0,0.0,0.25,-0.62,-42.34
14.38.47,5.0,16.14,3288.0,0.0,0.25,-0.62,-42.34
14.38.47,4.0,16.25,3288.0,0.0,0.25,-0.62,-42.34
14.38.47,5.0,16.25,3288.0,0.0,0.25,-0.62,-42.34
14.38.47,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.38.47,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.38.48,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.38.48,5.0,16.24,3288.0,0.0,0.25,-0.62,-42.34
14.38.48,4.0,16.24,3288.0,0.0,0.25,-0.62,-42.34
14.38.48,5.0,16.16,3288.0,0.0,0.25,-0.62,-42.34
14.38.48,5.0,16.16,3288.0,0.0,0.25,-0.62,-42.34
14.38.49,4.0,16.14,3288.0,0.0,0.25,-0.62,-42.34
14.38.49,5.0,16.14,3288.0,0.0,0.25,-0.62,-42.34
14.38.49,5.0,16.24,3288.0,0.0,0.25,-0.62,-42.34
14.38.49,5.0,16.24,3288.0,0.0,0.25,-0.62,-42.34
14.38.49,5.0,16.27,3288.0,0.0,0.25,-0.62,-42.34
14.38.50,4.0,16.27,3288.0,0.0,0.25,-0.62,-42.34
14.38.50,4.0,16.27,3288.0,0.0,0.25,-0.62,-42.34
14.38.50,4.0,16.18,3288.0,0.0,0.25,-0.62,-42.34
14.38.50,4.0,16.18,3288.0,0.0,0.25,-0.62,-42.34
14.38.50,4.0,16.15,3288.0,0.0,0.25,-0.62,-42.34
14.38.51,4.0,16.15,3288.0,0.0,0.25,-0.62,-42.34
14.38.51,5.0,16.15,3287.0,0.0,0.25,-0.62,-42.34
14.38.51,5.0,16.15,3287.0,0.0,0.25,-0.62,-42.34
14.38.51,4.0,16.25,3288.0,0.0,0.25,-0.62,-42.34
14.38.51,5.0,16.25,3288.0,0.0,0.25,-0.62,-42.34
14.38.52,4.0,16.25,3288.0,0.0,0.25,-0.62,-42.34
14.38.52,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.38.52,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.38.52,5.0,16.13,3288.0,0.0,0.25,-0.62,-42.34
14.38.52,4.0,16.13,3288.0,0.0,0.25,-0.62,-42.34
14.38.53,5.0,16.07,3288.0,0.0,0.25,-0.62,-42.34
14.38.53,5.0,16.07,3288.0,0.0,0.25,-0.62,-42.34
14.38.53,5.0,16.21,3288.0,0.0,0.25,-0.62,-42.34
14.38.53,4.0,16.21,3288.0,0.0,0.25,-0.62,-42.34
14.38.53,5.0,16.24,3288.0,0.0,0.25,-0.62,-42.34
14.38.54,5.0,16.24,3288.0,0.0,0.25,-0.62,-42.34
14.38.54,5.0,16.24,3288.0,0.0,0.25,-0.62,-42.34
14.38.54,5.0,16.22,3288.0,0.0,0.25,-0.62,-42.34
14.38.54,3.0,16.22,3288.0,0.0,0.25,-0.62,-42.34
14.38.54,4.0,16.15,3288.0,0.0,0.25,-0.62,-42.34
14.38.55,5.0,16.15,3288.0,0.0,0.25,-0.62,-42.34
14.38.55,4.0,16.14,3288.0,0.0,0.25,-0.62,-42.34
14.38.55,5.0,16.14,3288.0,0.0,0.25,-0.62,-42.34
14.38.55,5.0,16.25,3288.0,0.0,0.25,-0.62,-42.34
14.38.55,5.0,16.25,3288.0,0.0,0.25,-0.62,-42.34
14.38.56,5.0,16.25,3288.0,0.0,0.25,-0.62,-42.34
14.38.56,5.0,16.25,3288.0,0.0,0.25,-0.62,-42.34
14.38.56,5.0,16.25,3288.0,0.0,0.25,-0.62,-42.34
14.38.56,5.0,16.22,3288.0,0.0,0.25,-0.62,-42.34
14.38.56,4.0,16.22,3288.0,0.0,0.25,-0.62,-42.34
14.38.57,5.0,16.13,3288.0,0.0,0.25,-0.62,-42.34
14.38.57,4.0,16.13,3288.0,0.0,0.25,-0.62,-42.34
14.38.57,5.0,16.2,3288.0,0.0,0.25,-0.62,-42.34
14.38.57,5.0,16.2,3288.0,0.0,0.25,-0.62,-42.34
14.38.57,6.0,16.24,3288.0,0.0,0.25,-0.62,-42.34
14.38.58,5.0,16.24,3288.0,0.0,0.25,-0.62,-42.34
14.38.58,4.0,16.25,3288.0,0.0,0.25,-0.62,-42.34
14.38.58,5.0,16.25,3288.0,0.0,0.25,-0.62,-42.34
14.38.58,5.0,16.25,3288.0,0.0,0.25,-0.62,-42.34
14.38.58,5.0,16.11,3288.0,0.0,0.25,-0.62,-42.34
14.38.59,5.0,16.11,3288.0,0.0,0.25,-0.62,-42.34
14.38.59,5.0,16.11,3288.0,0.0,0.25,-0.62,-42.34
14.38.59,5.0,16.11,3288.0,0.0,0.25,-0.62,-42.34
14.38.59,5.0,16.19,3288.0,0.0,0.25,-0.62,-42.34
14.38.59,4.0,16.19,3288.0,0.0,0.25,-0.62,-42.34
14.39.0,5.0,16.25,3288.0,0.0,0.25,-0.62,-42.34
14.39.0,4.0,16.25,3288.0,0.0,0.25,-0.62,-42.34
14.39.0,5.0,16.27,3288.0,0.0,0.25,-0.62,-42.34
14.39.0,5.0,16.27,3288.0,0.0,0.25,-0.62,-42.34
14.39.0,4.0,16.27,3288.0,0.0,0.25,-0.62,-42.34
14.39.1,4.0,16.15,3288.0,0.0,0.25,-0.62,-42.34
14.39.1,4.0,16.15,3288.0,0.0,0.25,-0.62,-42.34
14.39.1,5.0,16.14,3288.0,0.0,0.25,-0.62,-42.34
14.39.1,4.0,16.14,3288.0,0.0,0.25,-0.62,-42.34
14.39.1,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.2,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.2,5.0,16.24,3288.0,0.0,0.25,-0.62,-42.34
14.39.2,4.0,16.24,3288.0,0.0,0.25,-0.62,-42.34
14.39.2,5.0,16.24,3288.0,0.0,0.25,-0.62,-42.34
14.39.2,5.0,16.25,3288.0,0.0,0.25,-0.62,-42.34
14.39.3,5.0,16.25,3288.0,0.0,0.25,-0.62,-42.34
14.39.3,5.0,16.15,3288.0,0.0,0.25,-0.62,-42.34
14.39.3,5.0,16.15,3288.0,0.0,0.25,-0.62,-42.34
14.39.3,5.0,16.15,3288.0,0.0,0.25,-0.62,-42.34
14.39.3,5.0,16.15,3288.0,0.0,0.25,-0.62,-42.34
14.39.4,5.0,16.23,3288.0,0.0,0.25,-0.62,-42.34
14.39.4,5.0,16.23,3288.0,0.0,0.25,-0.62,-42.34
14.39.4,4.0,16.24,3287.0,1.0,0.25,-0.62,-42.34
14.39.4,4.0,16.24,3287.0,1.0,0.25,-0.62,-42.34
14.39.4,5.0,16.24,3287.0,1.0,0.25,-0.62,-42.34
14.39.5,5.0,16.18,3287.0,1.0,0.25,-0.62,-42.34
14.39.5,5.0,16.18,3287.0,1.0,0.25,-0.62,-42.34
14.39.5,4.0,16.14,3288.0,0.0,0.25,-0.62,-42.34
14.39.5,5.0,16.14,3288.0,0.0,0.25,-0.62,-42.34
14.39.5,5.0,16.25,3288.0,0.0,0.25,-0.62,-42.34
14.39.6,4.0,16.25,3288.0,0.0,0.25,-0.62,-42.34
14.39.6,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.6,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.6,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.6,5.0,16.22,3288.0,0.0,0.25,-0.62,-42.34
14.39.7,5.0,16.22,3288.0,0.0,0.25,-0.62,-42.34
14.39.7,5.0,16.12,3288.0,0.0,0.25,-0.62,-42.34
14.39.7,4.0,16.12,3288.0,0.0,0.25,-0.62,-42.34
14.39.7,4.0,16.15,3288.0,0.0,0.25,-0.62,-42.34
14.39.7,4.0,16.15,3288.0,0.0,0.25,-0.62,-42.34
14.39.8,5.0,16.24,3288.0,0.0,0.25,-0.62,-42.34
14.39.8,4.0,16.24,3288.0,0.0,0.25,-0.62,-42.34
14.39.8,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.8,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.8,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.9,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.9,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.9,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.9,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.9,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.10,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.10,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.10,6.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.10,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.10,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.11,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.11,6.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.11,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.11,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.11,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.12,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.12,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.12,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.12,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.12,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.13,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.13,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.13,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.13,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.13,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.14,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.14,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.14,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.14,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.14,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.15,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.15,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.15,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.15,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.15,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.16,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.16,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.16,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.16,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.16,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.17,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.17,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.17,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.17,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.17,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.18,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.18,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.18,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.18,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.18,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.19,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.19,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.19,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.19,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.19,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.20,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.20,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.20,3.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.20,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.20,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.21,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.21,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.21,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.21,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.21,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.22,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.22,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.22,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.22,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.22,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.23,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.23,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.23,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.23,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.23,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.24,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.24,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.24,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.24,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.24,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.25,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.25,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.25,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.25,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.25,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.26,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.26,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.26,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.26,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.26,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.27,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.27,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.27,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.27,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.27,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.28,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.28,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.28,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.28,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.28,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.29,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.29,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.29,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.29,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.29,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.30,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.30,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.30,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.30,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.30,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.31,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.31,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.31,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.31,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.31,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.32,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.32,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.32,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.32,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.32,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.33,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.33,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.33,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.33,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.33,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.34,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.34,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.34,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.34,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.34,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.35,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.35,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.35,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.35,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.35,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.36,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.36,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.36,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.36,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.36,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.37,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.37,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.37,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.37,3.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.37,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.38,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.38,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.38,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.38,3.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.38,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.39,3.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.39,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.39,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.39,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.39,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.40,6.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.40,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.40,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.40,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.40,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.41,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.41,5.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.41,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.41,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.41,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.42,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.42,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
14.39.42,4.0,16.26,3288.0,0.0,0.25,-0.62,-42.34
