Time,Depth,Voltage,Current,data_water,roll,pitch,yaw
14.45.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
